지번주소,도로명주소,사업장명,좌표정보(X),좌표정보(Y),문화체육업종명
서울특별시 강서구 방화동 569-12 해성빌딩 6층,"서울특별시 강서구 양천로 72, 해성빌딩 6층 (방화동)",방화사거리점 스포애니 (주)케이디헬스케어,183306.751602566    ,452339.893234091    ,체력단련장업
"서울특별시 강서구 등촌동 628 등촌동노블리움오피스텔 3층 307호, 308호","서울특별시 강서구 양천로 500, 등촌동노블리움오피스텔 3층 307호308호 (등촌동)",1986 피트니스,187170.110575392    ,450924.415484057    ,체력단련장업
서울특별시 강서구 화곡동 339-23 3층,"서울특별시 강서구 강서로18가길 4, 3층 (화곡동)",올데이,186413.899598591    ,447999.732886007    ,체력단련장업
서울특별시 강서구 공항동 32-3 지하1층,"서울특별시 강서구 공항대로 38, 지하1층 (공항동)",에너짐,183280.682239227    ,450983.093101522    ,체력단련장업
서울특별시 강서구 화곡동 1060-17 지하1층,"서울특별시 강서구 화곡로 195, 지하1층 (화곡동)",짐스페이스,186014.355926895    ,449014.442062397    ,체력단련장업
서울특별시 강서구 화곡동 899-8 한울아파트 지하1층 B01호,"서울특별시 강서구 강서로7길 18, 지하1층 B01호 (화곡동, 한울아파트)",더조은피티,186389.259786063    ,447507.391501194    ,체력단련장업
서울특별시 금천구 가산동 150-2 신평대일타운 6층,"서울특별시 금천구 시흥대로153길 99 (가산동,신평대일타운 6층)",렛츠핏 가산점,190498.32738704     ,441516.527946049    ,체력단련장업
서울특별시 금천구 시흥동 852-55,서울특별시 금천구 독산로 123 (시흥동),브이,191529.779194993    ,439565.772452126    ,체력단련장업
서울특별시 금천구 시흥동 993-3,서울특별시 금천구 시흥대로 215 (시흥동),G.X휘트니스센터,191154.97129309     ,438979.341350672    ,체력단련장업
서울특별시 금천구 가산동 60-19 SJ테크노빌,"서울특별시 금천구 벚꽃로 278, SJ테크노빌 지하1층 B110~B114, B116~B118호 (가산동)",헬스보이짐&골프인 가산역점,189722.178532426    ,441920.972770099    ,체력단련장업
서울특별시 금천구 독산동 1037-57,서울특별시 금천구 독산로 217 (독산동),퍼플짐앤요가,191219.606828111    ,440445.718302559    ,체력단련장업
서울특별시 금천구 독산동 291-5 시티렉스,"서울특별시 금천구 시흥대로 399, 시티렉스 301~310,313,317,318,322~325호 (독산동)",피트니스메이트 독산점,190858.649482406    ,440808.541334678    ,체력단련장업
서울특별시 금천구 독산동 951-4 현경빌딩,"서울특별시 금천구 남부순환로 1372, 현경빌딩 (독산동)",주식회사 더랩스휘트니스 독산,191389.027715691    ,441916.081648538    ,체력단련장업
서울특별시 금천구 독산동 1093-4 한신아파트,"서울특별시 금천구 한내로 62, 상가동 4010호 (독산동, 한신아파트)",퍼펙트짐,190023.426907798    ,439379.272866954    ,체력단련장업
서울특별시 금천구 시흥동 890-4 지하1층,"서울특별시 금천구 시흥대로 202 (시흥동,지하1층)",디지피트니스(DGFIT)&골프,191257.611843222    ,438879.425058325    ,체력단련장업
서울특별시 금천구 가산동 371-28 우림라이온스밸리 A동 402호,"서울특별시 금천구 가산디지털1로 168, A동 402호 (가산동,우림라이온스밸리)",우림휘트니스클럽,189538.020935968    ,441982.427934953    ,체력단련장업
서울특별시 금천구 가산동 459-11 제이플라츠 A동 308호,"서울특별시 금천구 가산디지털1로 186, A동 308호 (가산동,제이플라츠)",와우휘트니스,189452.382474246    ,442205.867457803    ,체력단련장업
서울특별시 금천구 시흥동 912-20 에벤에설프라자 402호,"서울특별시 금천구 금하로 720, 4층 402호 (시흥동, 에벤에셀프라자)",시흥동점 스포애니 (주)케이디헬스케어,191917.450107657    ,438699.77460936     ,체력단련장업
서울특별시 금천구 가산동 327-29,서울특별시 금천구 가산디지털2로 30 (가산동),RSM 휘트니스,189637.456694404    ,441016.253713253    ,체력단련장업
서울특별시 금천구 가산동 543-1,"서울특별시 금천구 서부샛길 606, 312~315호 (가산동, 대성 디폴리스)",움 Gym,189055.138252216    ,441958.334400683    ,체력단련장업
서울특별시 금천구 독산동 1012-15,"서울특별시 금천구 시흥대로 392, 3층(302호), 4층 (독산동)",주식회사 바디채널독산점,190938.908460621    ,440702.35714639     ,체력단련장업
서울특별시 금천구 독산동 711-2 금천현대아파트,"서울특별시 금천구 벚꽃로 73, 302~304-1호 (독산동, 금천현대아파트)",에스바디짐,190232.47138241     ,440016.250106997    ,체력단련장업
서울특별시 금천구 독산동 1031-9 림스빌딩 지하동 101호,"서울특별시 금천구 시흥대로 362, 지하층 101호 (독산동, 림스빌딩)",슬림한 바디,190913.510945549    ,440415.261802396    ,체력단련장업
서울특별시 금천구 가산동 140-36 B201호,"서울특별시 금천구 디지털로12길 15, B층 201호 (가산동, 비즈트위트바이올렛5차)",벽계수 스파,190183.613319646    ,441777.324472507    ,체력단련장업
서울특별시 금천구 가산동 345-33,"서울특별시 금천구 가산디지털2로 67 (가산동, 에이스 하이엔드타워7)",웰메이드피티샵,189417.678263584    ,441342.660096623    ,체력단련장업
서울특별시 은평구 갈현동 396-1,"서울특별시 은평구 통일로 861, 지하1,2층 (갈현동)",(주)에이블짐 연신내역점,192880.170168891    ,457503.178807749    ,체력단련장업
서울특별시 은평구 대조동 198-4 유니온빌딩,"서울특별시 은평구 연서로 222, 유니온빌딩 B01층 (대조동)",F45 연신내,192901.194776125    ,457313.592582707    ,체력단련장업
서울특별시 은평구 응암동 103-1,"서울특별시 은평구 응암로 328, 3층 (응암동)",바디코드 필라테스&PT 응암점,193093.803032617    ,455314.637659063    ,체력단련장업
서울특별시 은평구 수색동 102-20,"서울특별시 은평구 수색로 250, 2층 (수색동)",주식회사 프로원 휘트니스 수색,190774.119177382    ,453295.781525013    ,체력단련장업
서울특별시 은평구 진관동 74 휴먼프라자 I,"서울특별시 은평구 진관2로 19, 휴먼프라자 I 309호 (진관동)",바디톤 바른자세 운동센터 PT&헬스,192831.901570697    ,459170.418887077    ,체력단련장업
서울특별시 은평구 진관동 100-4 어드벤스힐오피스텔,"서울특별시 은평구 진관1로 21-35, 어드벤스힐오피스텔 2층 204호 (진관동)",이룸핏,                    ,                    ,체력단련장업
서울특별시 은평구 신사동 40-24 호림트윈타워1차,"서울특별시 은평구 은평터널로 192-3, B1층 (신사동, 호림트윈타워1차)",더 바드 스튜디오,191904.662393449    ,454813.833562171    ,체력단련장업
서울특별시 서대문구 남가좌동 344-33 3층호,"서울특별시 서대문구 증가로 140, 5층 (남가좌동)",월드휘트니스,193042.666990018    ,452830.718334174    ,체력단련장업
"서울특별시 서대문구 창천동 13-85 3층, 4층","서울특별시 서대문구 명물길 16, 3,4층 (창천동)",JC헬스,194438.410201941    ,450585.929959574    ,체력단련장업
서울특별시 서대문구 남가좌동 377-0 삼성(아) 주민운동시설,"서울특별시 서대문구 증가로 191 (남가좌동, 삼성아파트)",삼성골드헬스,192559.994725361    ,452852.020155302    ,체력단련장업
서울특별시 서대문구 영천동 100 독립문삼호아파트상가 2-7,"서울특별시 서대문구 독립문로 10, 3층 (영천동, 삼호아파트)",더루트짐&골프 독립문삼호점,196259.607806599    ,452003.400133964    ,체력단련장업
서울특별시 서대문구 북가좌동 392-37,서울특별시 서대문구 수색로 145 (북가좌동),명품헬스,191500.393722857    ,452554.887952918    ,체력단련장업
서울특별시 서대문구 홍제동 469 인왕산 한신휴플러스,"서울특별시 서대문구 통일로 397, B309호 (홍제동, 인왕산 한신휴플러스)",잇바디 휘트니스 홍제점,195281.395461663    ,453657.534811024    ,체력단련장업
서울특별시 서대문구 충정로2가 99-3 동신빌딩,"서울특별시 서대문구 경기대로 68, 동신빌딩 2,3층 (충정로2가)",엑슬짐,196784.098790905    ,451393.46490053     ,체력단련장업
서울특별시 서대문구 홍은동 9-307 2층,서울특별시 서대문구 홍은중앙로 115 (홍은동),킹스짐,195407.418330818    ,455381.480302685    ,체력단련장업
서울특별시 서대문구 연희동 194-30 브라운스톤 지층,서울특별시 서대문구 연희로 82 (연희동),스타칼리 휘트니스,193762.64108662     ,451445.274814853    ,체력단련장업
서울특별시 서대문구 연희동 132-42,서울특별시 서대문구 연희맛로 27 (연희동),제프웰니스센터,193775.545863143    ,451705.077411415    ,체력단련장업
서울특별시 마포구 상암동 1652 KBS미디어센터,"서울특별시 마포구 매봉산로 45, KBS미디어센터 지하1층 (상암동)",테리온 휘트니스 상암점,190293.979873354    ,452694.976414446    ,체력단련장업
서울특별시 마포구 성산동 593-1 벽산상암스마트큐브,"서울특별시 마포구 월드컵로34길 14, 벽산상암스마트큐브 205,206호 (성산동)",좋은습관 PT studio 마포구청,191441.678336779    ,451425.970055599    ,체력단련장업
서울특별시 마포구 신공덕동 172 펜트라우스,"서울특별시 마포구 백범로 205, 101동 제비225호 (신공덕동, 펜트라우스)",좋은습관 PT studio 공덕,195874.639172861    ,449015.903404686    ,체력단련장업
서울특별시 마포구 대흥동 436-1 상수라이크,"서울특별시 마포구 백범로20길 24-5, 상수라이크 4층 (대흥동)",소마플로우 PT 스튜디오,194965.128163652    ,449297.139445195    ,체력단련장업
서울특별시 마포구 서교동 467-2 MLV,"서울특별시 마포구 잔다리로 93, MLV B02호 (서교동)",RedSunGYM,192426.812834708    ,450353.201943602    ,체력단련장업
서울특별시 마포구 노고산동 31-90 신촌르?메이에르타운(Ⅱ),"서울특별시 마포구 백범로 13, 신촌르?메이에르타운(Ⅱ) 제비층 101,110,112,113,120호 (노고산동)",박현범 피티 스튜디오 라뷰 필라테스,194407.018454163    ,450130.918973931    ,체력단련장업
서울특별시 마포구 상수동 309-9 창영빌딩,"서울특별시 마포구 와우산로 40, 창영빌딩 3층 (상수동)",짐셋피티서울(GYMSET PT SEOUL),193142.368989945    ,449526.054665366    ,체력단련장업
서울특별시 마포구 공덕동 256-13 제일빌딩,"서울특별시 마포구 만리재로 15, 제일빌딩 제1층 13,14호 (공덕동)",치유핏,195748.06444032     ,449145.578789461    ,체력단련장업
서울특별시 마포구 아현동 777 마포래미안푸르지오,"서울특별시 마포구 마포대로 195, 상가2동 1층 101호 (아현동, 마포래미안푸르지오)",짐박스피트니스 마포래미안푸르지오점,195835.448021829    ,450370.13541991     ,체력단련장업
서울특별시 마포구 중동 64-23,"서울특별시 마포구 월드컵북로38길 14, B1층 (중동)",성산동 여성전용 헬스&PT 다움,191427.097563261    ,452028.237293526    ,체력단련장업
서울특별시 구로구 구로동 604-19,"서울특별시 구로구 경인로 565, B102호 (구로동)",다가짐,189300.368902232    ,444602.713462577    ,체력단련장업
서울특별시 구로구 신도림동 692 디큐브시티,"서울특별시 구로구 경인로 662, 27층, 28층 (신도림동, 디큐브시티)","버핏그라운드 신도림, 팀버핏 신도림",190107.045415333    ,445157.626366229    ,체력단련장업
서울특별시 구로구 구로동 110-1 희훈타워빌 305호,"서울특별시 구로구 공원로 63, 305호 (구로동, 희훈타워빌)",드라이다운핏,190101.571803215    ,444426.01649216     ,체력단련장업
서울특별시 구로구 개봉동 407-18,"서울특별시 구로구 개봉로20길 78, 3층 (개봉동)",웅핏(Woong fit),187433.534139461    ,443461.41933817     ,체력단련장업
서울특별시 구로구 구로동 103-11 한솔로이젠트,"서울특별시 구로구 가마산로 265, 한솔로이젠트 208호 (구로동)",더 프라이빗 짐,190174.839618048    ,443775.071597821    ,체력단련장업
서울특별시 구로구 구로동 650-4 SK허브수,"서울특별시 구로구 구일로10길 27, SK허브수 B동 2층 209호 (구로동)",그릿 PT&GYM,188674.995072188    ,443749.503020388    ,체력단련장업
서울특별시 구로구 구로동 544,"서울특별시 구로구 공원로 83, 3층 (구로동)",허슬짐,189985.795240619    ,444608.923129115    ,체력단련장업
서울특별시 구로구 구로동 237 지하이시티,"서울특별시 구로구 디지털로 243, 지하이시티 지층 101호 (구로동)",에이펙스 피트니스 구로디지털점,190402.032127103    ,442203.137447127    ,체력단련장업
서울특별시 구로구 구로동 1124-42 서림빌딩,"서울특별시 구로구 디지털로32나길 38, 서림빌딩 3~4층 (구로동)",에이블짐 구로디지털단지역점,191191.131566069    ,442491.81823395     ,체력단련장업
