지번주소,도로명주소,사업장명,좌표정보(X),좌표정보(Y),점포구분명
,서울특별시 중구 마장로1길 18 (신당동),혜양엘리시움,201032.188139401    ,451831.342593242    ,대규모점포
,서울특별시 중구 소월로 9 (남창동),남정종합상가,197843.820719318    ,450717.353642797    ,대규모점포
,"서울특별시 중구 을지로 276 (을지로7가, apMPLACE)",에이피엠플레이스,200673.011457453    ,451443.279894262    ,대규모점포
,서울특별시 중구 다산로 222 (신당동),홈플러스익스프레스 신당점,201308.536482314    ,451174.365486466    ,준대규모점포
,"서울특별시 중구 마장로 22 (신당동, DDP FASHION MALL)",DDP FASHION MALL,200999.356221857    ,451654.418167327    ,대규모점포
,"서울특별시 중구 만리재로 175, 401동 9,10,11호 (만리동2가)",지에스수퍼마켓 중구만리점,196697.116895888    ,450217.095147509    ,준대규모점포
서울특별시 중구 산림동 207번지 1호 세운청계상가,"서울특별시 중구 청계천로 160, 세운청계상가 (산림동)",청계상가,199521.200809167    ,451751.424132583    ,대규모점포
서울특별시 중구 남대문로2가 9-1,,센터포인트 명동,198401.701305913    ,451374.312212737    ,대규모점포
서울특별시 중구 충무로1가 21-17,서울특별시 중구 명동8나길 38 (충무로1가),Chapter M,198403.083197305    ,451049.012425837    ,대규모점포
서울특별시 용산구 한강로1가 191호,,국제센터아케이드,197646.514005514    ,447909.070650149    ,
서울특별시 용산구 한강로2가 413호,서울특별시 용산구 청파로 113-12 (한강로2가),(주)전자타운,196775.639878418    ,447984.6345458      ,
서울특별시 용산구 한강로2가 191호,서울특별시 용산구 한강대로 92 (한강로2가),LS Avenue,197099.381481836    ,447328.548832245    ,대규모점포
서울특별시 용산구 한강로2가 413호,서울특별시 용산구 청파로 113-12 (한강로2가),전자타운,196775.639878418    ,447984.6345458      ,대규모점포
서울특별시 용산구 이태원동 56번지 9호,서울특별시 용산구 이태원로14길 6 (이태원동),이태원시장,199051.158829761    ,447953.601666521    ,대규모점포
서울특별시 용산구 한강로2가 15번지 14호,"서울특별시 용산구 새창로 181 (한강로2가, 선인상가)",선인상가,196839.641743356    ,447863.232025192    ,대규모점포
서울특별시 용산구 한강로3가 40번지 999호,서울특별시 용산구 한강대로23길 55 (한강로3가),아이파크(I PARK)백화점,196762.077394917    ,447480.039577359    ,대규모점포
서울특별시 용산구 서계동 260번지 1호,서울특별시 용산구 효창원로 270 (서계동),만리시장,196716.165873094    ,449892.557718372    ,대규모점포
서울특별시 용산구 이태원동 119번지 25호,서울특별시 용산구 이태원로 179 (이태원동),해밀톤 쇼핑몰,199363.595799729    ,448050.926289223    ,대규모점포
서울특별시 용산구 한강로3가 16번지 9호,서울특별시 용산구 청파로 74 (한강로3가),(주)에스와이에스홀딩스,196370.746398773    ,447841.698787531    ,대규모점포
서울특별시 용산구 한강로3가 1번지 1호 나진상가,"서울특별시 용산구 청파로 109, 나진상가 (한강로3가)",나진산업 주식회사,196697.031086973    ,447931.108267379    ,대규모점포
서울특별시 용산구 원효로3가 51번지 30호,서울특별시 용산구 청파로 77 (원효로3가),원효전자상가,196385.232032928    ,447938.19246116     ,대규모점포
서울특별시 용산구 용산동6가 69번지 167호,서울특별시 용산구 이촌로 352 (용산동6가),신동아 쇼핑센터,198622.89264988     ,446114.155238838    ,
서울특별시 용산구 한남동 631번지 5호 허준빌딩,"서울특별시 용산구 대사관로34길 26, 허준빌딩 1층 (한남동)",롯데슈퍼 한남점(가맹점),200431.145594386    ,447763.414163072    ,준대규모점포
서울특별시 용산구 남영동 93번지 30호,서울특별시 한강대로77길 12,롯데프레시 갈월점,197443.881826007    ,448884.957554763    ,준대규모점포
서울특별시 용산구 원효로1가 133-3 리첸시아 용산,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)",롯데쇼핑(주)롯데슈퍼원효로점,197045.849468346    ,448447.558967085    ,준대규모점포
서울특별시 용산구 한강로3가 63-70,"서울특별시 용산구 서빙고로 17, 용산해링턴스퀘어 C동 1층 111~115호 (한강로3가)",GS THE FRESH 용산해링턴점,197056.728931087    ,447077.126289262    ,준대규모점포
서울특별시 용산구 한강로3가 1-1 나진상가,"서울특별시 용산구 청파로 109, 나진상가 14동 (한강로3가)",나진전자월드상가,196697.031086973    ,447931.108267379    ,대규모점포
서울특별시 용산구 이촌동 302-52 LG프라자,"서울특별시 용산구 이촌로 200, LG프라자 지하1층 (이촌동)",GS THE FRESH 용산이촌점,197221.439324261    ,446524.508385914    ,준대규모점포
서울특별시 용산구 한강로2가 15-2 나진상가,"서울특별시 용산구 청파로 125, 나진상가 (한강로2가)","나진상가 17,18동",196873.001604976    ,447960.206197372    ,대규모점포
서울특별시 용산구 이태원동 254-5 일각빌딩,"서울특별시 용산구 회나무로13길 20-4, 일각빌딩 1층 (이태원동)",이마트에브리데이 이태원점,199034.580692003    ,448669.474748983    ,준대규모점포
서울특별시 성동구 성수동2가 335번지,서울특별시 성동구 성수이로 32-15 (성수동2가),뚝도시장,204775.366000022    ,448395.587760252    ,대규모점포
서울특별시 성동구 금호동3가 332번지,서울특별시 성동구 독서당로 303-11 (금호동3가),금남시장,201939.255278432    ,449589.21383235     ,대규모점포
서울특별시 성동구 용답동 234번지 한국자동차매매센터,"서울특별시 성동구 자동차시장1길 70 (용답동, 장안평중고자동차시장)",자동차매매센타,205784.868811814    ,450883.524006222    ,대규모점포
서울특별시 성동구 옥수동 220번지 1호 한남하이츠아파트,"서울특별시 성동구 독서당로 160, 한남하이츠아파트 (옥수동)",한남하이츠상가,201181.598996876    ,448609.588125745    ,대규모점포
서울특별시 성동구 행당동 347번지 행당동 대림아파트,"서울특별시 성동구 행당로 87, 행당동 대림아파트 (행당동)",대림리빙프라자,202326.503044305    ,450625.58422744     ,대규모점포
서울특별시 성동구 행당동 346번지 행당 한진타운 종합상가,"서울특별시 성동구 행당로 84, 행당 한진타운 종합상가 (행당동)",한진종합상가,202511.142930696    ,450401.303715561    ,대규모점포
서울특별시 성동구 마장동 510번지 3호 일대,"서울특별시 성동구 마장로31길 40 (마장동,일대)",마장축산물시장,203323.787758273    ,451940.205444395    ,
서울특별시 성동구 왕십리도선동 69번지,서울특별시 성동구 무학로6길 50 (도선동),성동삼성쉐르빌상가,203017.021457357    ,451346.281102634    ,대규모점포
서울특별시 성동구 행당동 168번지 1호,서울특별시 성동구 왕십리광장로 17 (행당동),(주)이마트 왕십리점,203292.151783332    ,451267.730992123    ,대규모점포
서울특별시 성동구 행당동 168번지 151호 왕십리민자역사,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 (행당동)",ENTER-6,203321.562330114    ,451001.868687869    ,대규모점포
서울특별시 성동구 왕십리2동 966번지 11호,서울특별시 성동구 왕십리로 333 (하왕십리동),홈플러스(주) 익스프레스 왕십리점,202806.018487131    ,451160.356013436    ,준대규모점포
서울특별시 성동구 금호동3가 1331번지,서울특별시 성동구 동호로 100 (금호동3가),홈플러스(주) 익프스레스 금호2점,201383.023709556    ,449744.280482389    ,준대규모점포
서울특별시 성동구 금호동1가 481번지 5호,서울특별시 성동구 행당로 6 (금호동1가),홈플러스(주) 익스프레스 금호점,201772.807083568    ,450250.366445197    ,준대규모점포
서울특별시 성동구 하왕십리동 1070 센트라스,"서울특별시 성동구 왕십리로 410, 상가(L)동 지하1층 B102,B103호 (하왕십리동, 센트라스)",GS THE FRESH 성동센트라스점,202372.912023599    ,451536.680876573    ,준대규모점포
서울특별시 성동구 상왕십리동 811 텐즈힐,"서울특별시 성동구 마장로 137, 221동 1층 1230호,1231호,1232(일부)호 (상왕십리동, 텐즈힐)",GS THE FRESH 성동텐즈힐점,202113.869605464    ,451897.581865192    ,준대규모점포
서울특별시 성동구 성수동1가 656-1208 성수만세주유소,"서울특별시 성동구 왕십리로 109, 성수만세주유소 1층 (성수동1가)",GS THE FRESG 서울숲점,203841.225547969    ,449475.540141228    ,준대규모점포
서울특별시 성동구 옥수동 561 래미안 옥수 리버젠 상가,"서울특별시 성동구 독서당로 223, 래미안 옥수 리버젠 상가 상가동 423~428호 (옥수동)",GS THE FRESH 성동옥수점,201153.981577199    ,449188.97052419     ,준대규모점포
서울특별시 광진구 자양동 44번지 2호,서울특별시 광진구 뚝섬로 491 (자양동),노룬산시장,205663.081069121    ,448250.363358949    ,대규모점포
서울특별시 광진구 자양동 6번지 20호,서울특별시 광진구 아차산로30길 39 (자양동),조양시장,205886.288968009    ,448517.338628068    ,대규모점포
서울특별시 광진구 중곡동 229번지 5호,서울특별시 광진구 긴고랑로11길 11 (중곡동),중곡제일시장,207114.498872176    ,451296.049443757    ,대규모점포
서울특별시 광진구 중곡동 79번지 13호,서울특별시 광진구 영화사로 12 (중곡동),신성종합시장,207747.893953282    ,450639.201015458    ,대규모점포
서울특별시 광진구 자양동 602호,서울특별시 광진구 자양번영로6길 20 (자양동),자양종합시장,206686.364451141    ,447752.463189936    ,대규모점포
서울특별시 광진구 화양동 10번지 1호,서울특별시 광진구 능동로13길 39 (화양동),한아름시장,206107.775163579    ,449029.342177779    ,대규모점포
서울특별시 광진구 중곡동 229번지 15호,서울특별시 광진구 능동로47길 30 (중곡동),광성시장,207098.994772766    ,451260.44574067     ,대규모점포
서울특별시 광진구 구의동 546번지 1호,서울특별시 광진구 강변역로 50 (구의동),동서울터미널상가,208201.993320839    ,447967.299542306    ,대규모점포
서울특별시 광진구 광장동 484호,서울특별시 광진구 광나루로 635 (광장동),현대종합상가,208644.819209521    ,448711.725750126    ,대규모점포
서울특별시 광진구 구의동 611호,서울특별시 광진구 광나루로56길 34 (구의동),구의현대종합상가,208403.746065593    ,448490.239179557    ,대규모점포
서울특별시 광진구 구의동 631번지 1호,서울특별시 광진구 광나루로56길 63 (구의동),프라임프라자상가,208558.286631653    ,448353.905156369    ,대규모점포
서울특별시 광진구 구의동 546번지 4호,서울특별시 광진구 광나루로56길 85 (구의동),테크노-마트21,208394.416382167    ,448165.279999905    ,대규모점포
서울특별시 광진구 구의동 546번지 4호,서울특별시 광진구 광나루로56길 85 (구의동),롯데쇼핑(주)롯데마트 강변점,208394.416382167    ,448165.279999905    ,대규모점포
서울특별시 광진구 자양동 663번지 21  호,서울특별시 광진구 자양로5길 33 (자양동),프라젠 스파,207368.624495222    ,447632.296040333    ,대규모점포
서울특별시 광진구 자양동 227번지 7호,서울특별시 광진구 아차산로 272 (자양동),(주)이마트 자양점,206349.675048285    ,448396.939704285    ,대규모점포
서울특별시 광진구 자양동 227번지 342호 롯데백화점 스타시티점,서울특별시 광진구 능동로 92 (자양동),롯데백화점 건대스타시티점,206217.434726027    ,448506.218743834    ,대규모점포
서울특별시 광진구 군자동 503번지,서울특별시 광진구 광나루로 369 (군자동),파크에비뉴,206212.244268239    ,449577.174890763    ,대규모점포
서울특별시 광진구 중곡1동 229번지 5호,서울특별시 광진구 긴고랑로11길 11 (중곡동),(주)이마트에브리데이 중곡동점,207114.498872176    ,451296.049443757    ,준대규모점포
서울특별시 광진구 화양동 10번지 1호,서울특별시 광진구 능동로13길 39 (화양동),(주)지에스리테일GS수퍼 광진화양점,206107.775163579    ,449029.342177779    ,준대규모점포
,서울특별시 성동구 왕십리로 241 (행당동),파크에비뉴 엔터식스 한양대점,203481.628249668    ,450468.773302861    ,대규모점포
서울특별시 광진구 중곡4동 93번지 2호,서울특별시 광진구 용마산로 10 (중곡동),홈플러스익스프레스 중곡2점,207778.71422042     ,450256.437261231    ,준대규모점포
서울특별시 광진구 중곡2동 157번지 1호,서울특별시 광진구 능동로 314 (중곡동),홈플러스(주)익스프레스 중곡점,207001.872308692    ,450597.61492646     ,준대규모점포
서울특별시 양천구 신정동 1278 목동삼성아파트,"서울특별시 양천구 신목로 7, 상가동 지하1층 101~104호 (신정동, 목동삼성아파트)",GS THE FRESH 목동신목점,189000.48603009     ,445955.944424525    ,준대규모점포
서울특별시 동대문구 회기동 33-1,서울특별시 동대문구 회기로21길 44 (회기동),GS THE FRESH 경희대학교점,204599.373004139    ,454552.779662883    ,준대규모점포
서울특별시 동대문구 이문동 149-8,서울특별시 동대문구 이문로 120 (이문동),하나로마트 외대역점,205541.211931615    ,455132.605075423    ,준대규모점포
서울특별시 용산구 한강로3가 40번지 999호,서울특별시 용산구 한강대로23길 55 (한강로3가),아이파크몰(I PARK MALL),196762.077394917    ,447480.039577359    ,대규모점포
서울특별시 서초구 양재동 9 코사마트,서울특별시 서초구 남부순환로356길 49 (양재동),이마트에브리데이 양재역점,203342.695983882    ,442297.080663687    ,준대규모점포
서울특별시 양천구 목동 966번지 목동에버하임,"서울특별시 양천구 목동중앙북로 68 (목동, 목동에버하임)",목동에버하임,188502.886822432    ,449377.63880433     ,대규모점포
서울특별시 양천구 신정동 995-2,서울특별시 양천구 목동로 183(신정동),(주)이마트에브리데이 목동역점,187929.395106977    ,446964.609090888    ,준대규모점포
서울특별시 양천구 신정동 86-1,서울특별시 양천구 목동동로 196(신정동),홈플러스 익스프레스 오목교점,188565.074701959    ,446750.881633578    ,준대규모점포
서울특별시 양천구 목동 547-12,서울특별시 양천구 목동중앙본로 95 (목동),GS THE FRESH 양천목2동점,188456.486375706    ,449112.890911306    ,준대규모점포
서울특별시 강서구 방화동 620호,,(주)공항시장,                    ,                    ,대규모점포
서울특별시 강서구 등촌동 639번지 11호,서울특별시 강서구  화곡로  398 (등촌동),홈플러스(주) 강서점,187119.948165892    ,450691.593173724    ,대규모점포
서울특별시 강서구 방화동 567번지 4호,서울특별시 강서구 방화동로 126 (방화동),삼정프라자,183315.556652953    ,452204.165533971    ,대규모점포
서울특별시 강서구 염창동 264번지 18호,서울특별시 강서구 공항대로71길 49 (염창동),스페이스프라자,188692.033242329    ,449699.83258499     ,대규모점포
서울특별시 강서구 내발산동 719번지 6호,서울특별시 강서구 강서로 267 (내발산동),송화시장,185431.066605778    ,449714.813765198    ,대규모점포
서울특별시 강서구 방화2동 886번지 외6필지,"서울특별시 강서구 하늘길 38 (방화동, 롯데몰 김포공항)",롯데몰 김포공항,182524.823835629    ,451438.25089679     ,대규모점포
서울특별시 강서구 화곡3동 1065번지 8호,서울특별시 강서구 화곡로 153 (화곡동),홈플러스(주) 익스프레스 화곡점,185681.122656637    ,448813.441620263    ,준대규모점포
서울특별시 강서구 화곡4동 830번지 1호,서울특별시 강서구 등촌로5길 80 (화곡동),씨에스유통 (롯데슈퍼화곡2점),187464.403178638    ,447877.710664426    ,준대규모점포
서울특별시 강서구 등촌3동 689번지 외 2,서울특별시 강서구 강서로56길 17 (등촌동),(주) 이랜드리테일 강서점,185824.428508883    ,450866.252126246    ,대규모점포
서울특별시 강서구 방화2동 533번지 9호,서울특별시 양천로6길 15,롯데쇼핑(주)롯데슈퍼개화산점,182944.731406147    ,452207.427296372    ,준대규모점포
서울특별시 송파구 문정동 618 파크하비오,"서울특별시 송파구 송파대로 111, 하비오길동 제1층 호텔로 202동 (문정동, 파크하비오)",GS THE FRESH 송파하비오점,210868.397496689    ,442053.227933005    ,준대규모점포
서울특별시 송파구 석촌동 5-8,서울특별시 송파구 백제고분로33길 25 (석촌동),GS THE FRESH 송파석촌호수점,208648.850084121    ,444767.440404014    ,준대규모점포
서울특별시 송파구 방이동 103-15,"서울특별시 송파구 올림픽로32길 53, 1층 (방이동)",GS THE FRESH 송파나루역점,209841.106799057    ,445595.125934631    ,준대규모점포
서울특별시 송파구 문정동 55-6 문정역 마에스트로,"서울특별시 송파구 문정로 1, 지층 B104호-B107호 (문정동, 문정역 마에스트로)",GS THE FRESH 문정역점,210813.51310976     ,442691.180644406    ,준대규모점포
서울특별시 송파구 신천동 20-4 래미안아이파크 단지내 상가 B101~B106,"서울특별시 송파구 올림픽로35길 45, 잠실래미안아이파크 단지내 상가 B101~B106호 (신천동)",GS THE FRESH 잠실래미안점,209720.290631496    ,446244.350393389    ,준대규모점포
서울특별시 강동구 천호동 455번지 8호,"서울특별시 강동구 천호대로 1005 (천호동, 현대백화점)",현대백화점 천호점,210929.919693661    ,448537.406728283    ,대규모점포
서울특별시 강동구 명일동 46번지 4 호,서울특별시 강동구 고덕로 276 (명일동),(주)이마트명일점,213700.877714971    ,450278.100930843    ,대규모점포
서울특별시 강동구 명일동 46번지 4호,,신세계 이마트 명일점,213700.877714971    ,450278.100930843    ,
서울특별시 강동구 성내동 428번지 2호,서울특별시 강동구 양재대로89길 16 (성내동),파크프라자 상가,211838.35431041     ,447195.676766748    ,대규모점포
서울특별시 강동구 천호동 454번지 1호,서울특별시 강동구 천호대로 1017 (천호동),(주)이마트천호점,211025.924972294    ,448495.189151526    ,대규모점포
서울특별시 송파구 거여동 202-180 송파시그니처롯데캐슬,"서울특별시 송파구 거마로 56(거여동, 송파시그니처롯데캐슬)",GS THE FRESH 송파시그니처점,213149.522764117    ,443705.473072412    ,준대규모점포
서울특별시 강서구 화곡1동 343번지 52호,서울특별시 강서구 강서로 43 (화곡동),롯데쇼핑(주)롯데슈퍼화곡점,186366.013413728    ,447719.836723478    ,준대규모점포
,"서울특별시 강서구 화곡로 274 (화곡동, 외4필지 크라운뷰 1층 104~109)",(주)이마트에브리데이 화곡동점,186456.187657133    ,449645.45192818     ,준대규모점포
서울특별시 강서구 내발산동 719번지 6호,서울특별시 강서구 강서로 267 (내발산동),롯데쇼핑(주)롯데슈퍼 우장산점,185431.066605778    ,449714.813765198    ,준대규모점포
서울특별시 강서구 방화1동 187번지 1호,서울특별시 강서구 방화대로34길 83 (방화동),롯데쇼핑(주)롯데슈퍼 방화점,184102.782470646    ,452097.370050563    ,준대규모점포
서울특별시 강서구 화곡동 970번지 2호,서울특별시 강서구 까치산로 106 (화곡동),홈플러스익스프레스 화곡2점,186614.431263557    ,449481.253638067    ,준대규모점포
서울특별시 강서구 화곡1동 1071번지 19호,"서울특별시 강서구 화곡로18길 24 (화곡동, 강서 뉴타워)",강서 뉴타워,185384.322720871    ,448552.124723353    ,대규모점포
서울특별시 강서구 염창동 249번지 8호 1층,"서울특별시 강서구 양천로 687, 1층 (염창동)",(주)지에스리테일 염창점,188680.48304204     ,449829.694259357    ,준대규모점포
서울특별시 강서구 가양동 54번지 5호,서울특별시 강서구 양천로 410 (가양동),노브랜드 강서가양점,186374.463682775    ,451431.251130887    ,준대규모점포
서울특별시 강서구 가양동 1458번지 9호 동남빌딩,"서울특별시 강서구 허준로 16-12, 동남빌딩 (가양동)",㈜이마트에브리데이 양천향교역점,186080.902016621    ,451971.178722228    ,준대규모점포
서울특별시 강서구 마곡동 768번지 2호 동익드미라벨복합빌딩,"서울특별시 강서구 마곡서로 101, 동익드미라벨복합빌딩 (마곡동)",노브랜드 강서마곡점,184345.724012817    ,451171.287709396    ,준대규모점포
서울특별시 강서구 등촌동 73-1 금부빌딩,"서울특별시 강서구 양천로 476, 금부빌딩 (등촌동)",(주)이마트에브리데이 가양역점,186966.036176588    ,451047.287263879    ,준대규모점포
서울특별시 강서구 화곡동 1175 화곡 더리브 스카이,"서울특별시 강서구 가로공원로80길 40 (화곡동, 화곡 더리브 스카이)",화곡 더리브스카이,                    ,                    ,대규모점포
서울특별시 강서구 염창동 242-11 한희빌딩,"서울특별시 강서구 양천로67길 15, 한희빌딩 1층 (염창동)",GS THE FRESH 강서증미역점,188237.941732745    ,450314.08791281     ,준대규모점포
서울특별시 강서구 마곡동 769 원그로브,"서울특별시 강서구 공항대로 165, 원그로브 (마곡동)",원그로브몰,184449.736274095    ,451015.135227088    ,대규모점포
서울특별시 강서구 마곡동 767-4 롯데캐슬 르웨스트,"서울특별시 강서구 마곡중앙로 111 (마곡동, 롯데캐슬 르웨스트)",LEWEST B관,184504.783680584    ,451283.535222297    ,대규모점포
서울특별시 강서구 마곡동 767,서울특별시 강서구 마곡중앙로 143 (마곡동),LEWEST A관,184522.907834771    ,451531.924488537    ,대규모점포
서울특별시 강서구 마곡동 739-4 마곡헤리움1차,"서울특별시 강서구 마곡서1로 115-1, 마곡헤리움1차 111~114호 (마곡동)",GS THE FRESH 신방화역점,183901.209920497    ,451618.937363136    ,준대규모점포
서울특별시 강서구 염창동 273,서울특별시 강서구 공항대로61길 36 (염창동),GS THE FRESH 강서등촌역점,188106.945381987    ,450022.470582738    ,준대규모점포
서울특별시 구로구 구로동 736번지 1   호,,구로시장,                    ,                    ,
서울특별시 강서구 화곡3동 1051번지 27호,서울특별시 강서구 강서로 179 (화곡동),롯데쇼핑(주)롯데슈퍼화곡3동점,185725.161390724    ,448911.264785071    ,준대규모점포
서울특별시 강동구 천호동 563번지,서울특별시 강동구 구천면로 189 (천호동),이천일아울렛 천호점,211055.486155787    ,448786.697371515    ,대규모점포
서울특별시 강동구 성내동 25번지 1호,서울특별시 강동구 천호대로162길 34 (성내동),이안강동주상복합상가,211238.661063855    ,448150.595848877    ,대규모점포
서울특별시 강동구 길동 414번지 10호,서울특별시 강동구 진황도로 99 (길동),강동한신휴플러스,212081.019857419    ,448209.124823551    ,대규모점포
서울특별시 강동구 천호동 42번지,서울특별시 강동구 양재대로 1571 (천호동),홈플러스 강동점,212501.369116329    ,449282.31038379     ,대규모점포
서울특별시 강동구 길동 339번지 1호,서울특별시 강동구 양재대로124길 32 (길동),동서울오네뜨상가,212624.891449347    ,448937.811380947    ,대규모점포
서울특별시 강동구 명일1동 312번지 99호,서울특별시 강동구 양재대로 1630 (명일동),(주)지에스리테일 명일점,212676.162193508    ,449910.881572138    ,준대규모점포
서울특별시 강동구 암사3동 414번지 18호 강동롯데캐슬퍼스트아파트,서울특별시 강동구 고덕로 133 (암사동),(주)지에스리테일 암사캐슬점,212334.9584644      ,450346.790651613    ,준대규모점포
서울특별시 강동구 암사1동 473번지 3호,서울특별시 강동구 고덕로24길 50 (암사동),홈플러스(주) 익스프레스 암사점,211868.244314608    ,450020.355211693    ,준대규모점포
서울특별시 강동구 성내1동 521번지,서울특별시 강동구 풍성로 138 (성내동),홈플러스(주) 익스프레스 성내점,211185.497701374    ,447670.852055872    ,준대규모점포
서울특별시 강동구 명일동 15 삼익그린맨션,"서울특별시 강동구 명일로 375, 삼익그린맨션 지하1층 (명일동)",(주)이마트에브리데이 명일동점,213048.692179757    ,450124.105734971    ,준대규모점포
서울특별시 강동구 길동 391번지 2호,서울특별시 강동구 양재대로 1486 (길동),홈플러스(주)익스프레스 길동점,212349.37381605     ,448466.105629578    ,준대규모점포
서울특별시 강동구 성내1동 451번지,서울특별시 강동구 올림픽로 528 (성내동),(주)농협유통 하나로마트 성내점,210566.875626134    ,447402.629676369    ,준대규모점포
서울특별시 강동구 길동 384번지 1호,서울특별시 강동구 성안로 176 (길동),롯데쇼핑㈜롯데슈퍼길동점,211983.181564983    ,448483.889140704    ,준대규모점포
서울특별시 강동구 암사3동 451번지 16호,,양지종합시장,212082.014198045    ,450348.793644384    ,대규모점포
서울특별시 강동구 명일동 48번지,서울특별시 강동구  고덕로62길  55 (명일동),주양쇼핑,213493.90717524     ,450038.847319845    ,대규모점포
서울특별시 강동구 천호동 410번지 100호,서울특별시 강동구 진황도로 12 (천호동),천호코오롱상가,211279.030241561    ,448548.819716671    ,대규모점포
서울특별시 구로구 오류동 38번지 7   호,,오류시장,                    ,                    ,
서울특별시 구로구 고척동 50번지 48  호,,고척시장,                    ,                    ,
서울특별시 구로구 구로동 169번지 2   호,,배영설비(주),                    ,                    ,
서울특별시 구로구 개봉동 324번지 1   호,,개봉중앙시장,                    ,                    ,
서울특별시 구로구 개봉동 361번지 1   호,,개봉제일시장,                    ,                    ,
서울특별시 구로구 고척동 103번지 4호,"서울특별시 구로구 중앙로3길 50 (고척동, 고척산업용품종합상가)",고척산업용품상가,187619.596959162    ,444186.923109714    ,대규모점포
서울특별시 구로구 구로동 685번지 140호,서울특별시 구로구 구일로10길 93 (구로동),사모아종합상가,189052.101789082    ,443748.279289935    ,
서울특별시 구로구 고척동 269번지 1   호,,개봉프라자,                    ,                    ,
서울특별시 구로구 구로동 614번지 33  호,,라이프공구종합상가,                    ,                    ,
서울특별시 구로구 구로동 604번지 1   호,,서울구로기계공구상가,                    ,                    ,
서울특별시 구로구 구로동 636번지 62  호,,공구상가일번지,                    ,                    ,
서울특별시 구로구 고척동 73번지 3   호,"서울특별시 구로구 경인로 393-7 (고척동, 123전자타운)",일이삼전자타운,187826.698183821    ,443925.52468616     ,대규모점포
서울특별시 구로구 구로동 188번지 26  호,,이마트구로점,                    ,                    ,
서울특별시 강동구 고덕동 217번지 고덕그라시움아파트(상가1동),"서울특별시 강동구 고덕로 353, 고덕그라시움아파트(상가1동) 지하1층 108-119,128호 (고덕동)",지에스 더프레시(GS THE FRESH) 고덕그라시움점,214299.644266879    ,450637.954760292    ,준대규모점포
서울특별시 강동구 천호동 423-200,,강동밀레니얼 중흥S-클래스 쇼핑센터,211150.812213612    ,448805.145144628    ,대규모점포
서울특별시 강동구 성내동 293-12 바로빌딩,"서울특별시 강동구 풍성로38길 9, 바로빌딩 1층 (성내동)",GS THE FRESH 강동성내점,211027.51175299     ,447708.22061393     ,준대규모점포
서울특별시 강동구 고덕동 353-23,,고덕비즈밸리 유통판매 복합시설,213847.923700142    ,451564.469961363    ,대규모점포
서울특별시 강동구 둔촌동 451-1,서울특별시 강동구 진황도로 165 (둔촌동),롯데슈퍼 강동둔촌점,212502.058380013    ,447693.22037196     ,준대규모점포
서울특별시 강동구 둔촌동 170-1 포레온스테이션5,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 (둔촌동)",하나로마트 둔촌점,212195.109947109    ,447197.273286818    ,준대규모점포
서울특별시 강동구 둔촌동 170-1 포레온스테이션5,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 (둔촌동)",GS THE FRESH 둔촌포레온점,212195.109947109    ,447197.273286818    ,준대규모점포
"서울특별시 강동구 둔촌동 174-1 B102,B103호",,(주)이마트에브리데이 둔촌점,212027.481158905    ,446598.591776331    ,준대규모점포
서울특별시 강동구 둔촌동 170-1 포레온스테이션5,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 (둔촌동)",올림픽파크포레온 스테이션5,212195.109947109    ,447197.273286818    ,대규모점포
서울특별시 강동구 둔촌동 174-1 올림픽파크포레온,"서울특별시 강동구 양재대로 1300 (둔촌동, 올림픽파크포레온)",올림픽파크포레온 스테이션9,212027.481158905    ,446598.591776331    ,대규모점포
서울특별시 구로구 신도림동 337번지 신도림1차푸르지오,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 (신도림동)",홈플러스(주) 신도림점,190005.132500398    ,445250.538868558    ,대규모점포
서울특별시 구로구 구로동 3번지 25호 외 31필지,"서울특별시 구로구 새말로 97 (구로동,외 31필지)",(주) 이마트 신도림점,190232.524534335    ,444978.682746138    ,대규모점포
서울특별시 구로구 구로동 501번지,서울특별시 구로구 구로중앙로 134 (구로동),나인스에비뉴,189682.799434964    ,444193.860003095    ,대규모점포
서울특별시 구로구 구로동 3번지 25호 외 31필지,"서울특별시 구로구 새말로 97 (구로동,외 31필지)",신도림 테크노마트,190232.524534335    ,444978.682746138    ,대규모점포
서울특별시 구로구 구로동 188번지 26호,서울특별시 구로구 디지털로32길 43 (구로동),(주)이마트 구로점,190901.977946718    ,442466.813410528    ,대규모점포
서울특별시 구로구 구로동 685번지 140호,서울특별시 구로구 구일로10길 93 (구로동),사모아종합상가,189052.101789082    ,443748.279289935    ,대규모점포
서울특별시 구로구 구로동 1258번지,서울특별시 구로구 경인로53길 15 (구로동),중앙유통단지,188840.515865617    ,444306.771104527    ,대규모점포
서울특별시 구로구 구로동 604번지 1호,서울특별시 구로구 구로중앙로 198 (구로동),서울구로기계공구상가,189277.761702183    ,444671.551731639    ,대규모점포
서울특별시 구로구 구로동 614번지 33호,서울특별시 구로구 구로중앙로 237 (구로동),라이프공구상가,188907.966108621    ,444898.367647601    ,대규모점포
