지번주소,도로명주소,사업장명,좌표정보(X),좌표정보(Y)
서울특별시 강남구 신사동 658 로데오현대아파트,"서울특별시 강남구 압구정로50길 28, 지상1층 102호 (신사동, 로데오현대아파트)",백영세탁소,203221.940996323    ,447193.644528914    
서울특별시 강남구 논현동 213-35,서울특별시 강남구 논현로126길 19 (논현동),미광사,202842.370272744    ,445682.232077471    
서울특별시 강남구 도곡동 467-7,"서울특별시 강남구 언주로30길 21, 지하1층 B101-4A호 (도곡동, 아카데미스위트 에이동)",아카데미 클리닝,204538.144891563    ,442942.853505354    
서울특별시 강남구 도곡동 161 삼성상가1층105호,"서울특별시 강남구 남부순환로379길 14 (도곡동,삼성상가1층105호)",매직세탁,204027.17353461     ,442937.822623429    
서울특별시 강남구 논현동 241-3 SK허브지하1층114호,"서울특별시 강남구 학동로 342 (논현동,SK허브지하1층114호)",에스케이 명품세탁,203518.763332969    ,446051.579831786    
서울특별시 송파구 신천동 17-4,"서울특별시 송파구 올림픽로37길 130, 219호 (신천동, 파크리오 A상가)",파크리오세탁,209151.713940169    ,446519.612162961    
서울특별시 송파구 삼전동 91-11 /101호,"서울특별시 송파구 삼학사로19길 29 (삼전동,/101호)",나나세탁,208214.746411273    ,444892.067049241    
서울특별시 송파구 마천동 582 송파파크데일1단지상가101호,"서울특별시 송파구 성내천로37길 37 (마천동,송파파크데일1단지상가101호)",파크세탁,213999.956783491    ,444094.808111947    
서울특별시 송파구 잠실동 212-15,"서울특별시 송파구 삼전로13길 52, 101호 (잠실동)",그린카페트 소파세탁,207412.996560787    ,445073.714453779    
서울특별시 송파구 문정동 58-16 1층 102호,"서울특별시 송파구 새말로5길 16, 1층 102호 (문정동)",한양 명품세탁,210929.436228543    ,442428.00220931     
서울특별시 강북구 미아동 258-179 동성빌딩,"서울특별시 강북구 오현로9길 159, 동성빌딩 2층 (미아동)",카시트세탁 유모차세탁 지우미 미아점,202766.6148137      ,457923.950039118    
서울특별시 종로구 창신동 603 우원주택,"서울특별시 종로구 창신길 138, 우원주택 1층 (창신동)",정직사세탁소,200777.938542332    ,452793.769571208    
서울특별시 성동구 옥수동 561 래미안 옥수 리버젠 상가,"서울특별시 성동구 독서당로 223, 래미안 옥수 리버젠 상가 상가동 지하1층 109-1호 (옥수동)",그린어스,201153.981577199    ,449188.97052419     
서울특별시 양천구 신월동 591-1,서울특별시 양천구 중앙로29길 55 (신월동),백양사,186443.256011545    ,446043.758276544    
서울특별시 양천구 목동 902 목동신시가지아파트2단지 상가동 205호,"서울특별시 양천구 목동서로 70, 상가동 2층 205호 (목동, 목동신시가지아파트2단지)",OK,188965.738829492    ,448365.713974147    
서울특별시 송파구 송파동 243 래미안파인탑상가 202호,"서울특별시 송파구 오금로32길 31, 지상2층 202호 (송파동, 래미안파인탑상가)",래미안 명품세탁소,210541.58005606     ,444502.583662659    
서울특별시 송파구 마천동 19-14 지상1층,"서울특별시 송파구 마천로33길 11-14, 지상1층 (마천동)",크린토피아 코인워시(송파마천공원점),212720.51573851     ,444332.923370661    
서울특별시 송파구 문정동 622 송파한화오벨리스크 지상1층 105호,"서울특별시 송파구 충민로 5, 지상1층 105호 (문정동, 송파한화오벨리스크)",그린어스,210516.191915095    ,441996.227705236    
서울특별시 중구 신당동 844 남산타운스포츠상가 102호,"서울특별시 중구 다산로 32, 102호 (신당동,남산타운스포츠상가)",준명품 화이트크리닝 전문점,200750.455125653    ,449638.824308081    
서울특별시 송파구 신천동 11-4 푸르지오월드마크 상가 지하1층 B105호,"서울특별시 송파구 올림픽로35가길 9, 지하1층 B105호 (신천동, 푸르지오월드마크 상가)",푸르지오 탑크린,209087.122362019    ,446139.152554604    
서울특별시 구로구 온수동 141 온수 I BELIEVE 101호,"서울특별시 구로구 부일로9길 133, 101호 (온수동,온수 I BELIEVE)",온수힐세탁소,184200.661623067    ,443873.93681809     
서울특별시 강북구 수유동 252-31,"서울특별시 강북구 노해로23길 48, 1층 우측호 (수유동)",백옥 크리닝,201764.381486234    ,460336.466046088    
서울특별시 동대문구 장안동 451-8,"서울특별시 동대문구 장한로6길 37, 1층 (장안동)",LG세탁소,205954.030465451    ,451191.758625155    
서울특별시 동대문구 제기동 892-12,서울특별시 동대문구 약령서길 28 (제기동),백영세탁소,203133.561289898    ,453027.983308456    
서울특별시 동대문구 용두동 20-49,서울특별시 동대문구 왕산로30길 28 (용두동),일광세탁소,203522.878795318    ,452779.119387168    
서울특별시 동대문구 회기동 60-133 1층,"서울특별시 동대문구 회기로12길 7, 1층 (회기동)",삼양세탁소,204328.382868457    ,454307.078290165    
서울특별시 동대문구 휘경동 312-73,"서울특별시 동대문구 전농로38길 68, 1층 (휘경동)",현대세탁소,204806.338129188    ,453860.553880942    
서울특별시 동대문구 전농동 690 래미안 크레시티,"서울특별시 동대문구 사가정로 65, 근린생활시설동 205호 (전농동, 래미안 크레시티)",래미안세탁,204405.177383183    ,452666.692448624    
서울특별시 동대문구 전농동 103-57 1층,"서울특별시 동대문구 전농로36길 15-1, 1층 (전농동)",삼양세탁소,204624.604817351    ,453682.062508022    
서울특별시 동대문구 제기동 174-5,서울특별시 동대문구 약령시로2길 54 (제기동),백영사,202848.513237581    ,453341.626495452    
서울특별시 송파구 잠실동 238-19 청암빌딩,"서울특별시 송파구 백제고분로19길 17, 청암빌딩 1층 101,102호 (잠실동)",크린토피아 잠실잠전초교점,207622.1073088      ,444918.899622572    
서울특별시 동대문구 장안동 437-7 1층,"서울특별시 동대문구 장한로10길 23, 1층 (장안동)",신광세탁,205997.951183689    ,451418.665066165    
서울특별시 동대문구 전농동 15-38,서울특별시 동대문구 전농로14길 13 (전농동),대성세탁소,205084.076767391    ,452661.479239741    
서울특별시 동대문구 휘경동 183-233 (1층),"서울특별시 동대문구 회기로29길 25 (휘경동,(1층))",경희세탁소,205051.055276041    ,454338.935983708    
서울특별시 동대문구 장안동 358-35,"서울특별시 동대문구 장한로14길 72, 가동 1층 (장안동)",특수세탁,206267.195874592    ,451417.908925385    
서울특별시 성북구 정릉동 654-34,"서울특별시 성북구 정릉로10길 22, 1층 (정릉동)",명성세탁,199955.212381036    ,456157.423270204    
서울특별시 성북구 동선동3가 187-0,서울특별시 성북구 동소문로26길 28 (동선동3가),동명사,201730.85711535     ,454606.435608668    
서울특별시 송파구 문정동 620 송파푸르지오상가 지상1층 155호,"서울특별시 송파구 새말로 62, 155호 (문정동, 송파푸르지오상가)",드라이하우스,210654.50616628     ,442070.575741668    
서울특별시 노원구 상계동 1276 청암상가 204호,"서울특별시 노원구 덕릉로94가길 20 (상계동,청암상가 204호)",청암세탁소,206863.574136425    ,462305.968961371    
서울특별시 송파구 문정동 44-9,서울특별시 송파구 동남로2길 9 (문정동),선경사,210774.395304083    ,442920.761946994    
서울특별시 송파구 문정동 652-2 문정 오벨리스크,"서울특별시 송파구 송파대로 145, 문정 오벨리스크 1층 123호 (문정동)",문정세탁,                    ,                    
서울특별시 송파구 가락동 20-11 지상1층,"서울특별시 송파구 송이로15길 42, 지상1층 (가락동)",쌍용세탁소,210837.742075584    ,444382.793829797    
서울특별시 송파구 거여동 22-4 SP센트리움시티,"서울특별시 송파구 거마로3길 7, 105호 (거여동, SP센트리움시티)",런드리 코인 세탁,212626.299677786    ,443563.194734071    
서울특별시 송파구 방이동 22 대우유토피아오피스텔 B07호,"서울특별시 송파구 올림픽로 336, B07호 (방이동, 대우유토피아오피스텔)",백양세탁소,209430.450574499    ,445913.088912404    
서울특별시 관악구 신림동 646-226 1층,"서울특별시 관악구 난곡로26나길 17, 1층 (신림동)",광성세탁,193132.127689295    ,440777.704525817    
서울특별시 관악구 신림동 1409-18 1층,"서울특별시 관악구 남부순환로187길 22, 1층 (신림동)",삼화세탁소,194055.858666948    ,442626.038696093    
서울특별시 관악구 남현동 1136 103동 B01호,"서울특별시 관악구 남부순환로256라길 25, 103동 B01호 (남현동)",명품세탁소,197591.531656394    ,441057.855865365    
서울특별시 관악구 신림동 1475-30,"서울특별시 관악구 난곡로63가길 1, 1층 (신림동)",명품세탁소,192341.451542303    ,442092.482513439    
서울특별시 관악구 신림동 230-1,"서울특별시 관악구 신림로7가길 4, 1층 (신림동)",현대크리닝,194777.829553262    ,440858.76358818     
서울특별시 관악구 신림동 1627-99,"서울특별시 관악구 문성로28길 10, 1층 (신림동)",백양세탁소,193493.186550771    ,441847.331474642    
서울특별시 관악구 신림동 626-9,"서울특별시 관악구 난곡로34길 23, 1층 (신림동)",은광세탁소,192913.921670563    ,441147.400158797    
서울특별시 관악구 신림동 94-271,"서울특별시 관악구 쑥고개로 8, 1층 (신림동)",봉자빨래,194464.3177091      ,441659.091213792    
서울특별시 관악구 봉천동 1703 성현동아아파트,"서울특별시 관악구 관악로 287, 성현동아아파트 상가A동 101,102호 (봉천동)",한빛세탁소,195999.574887132    ,443044.700996218    
서울특별시 관악구 남현동 1055-20,"서울특별시 관악구 남현2길 58, 1층 (남현동)",황금세탁,197645.105571384    ,441486.244360503    
서울특별시 관악구 신림동 253-8,서울특별시 관악구 대학길 90 (신림동),"화이트크린, 라이프크린",194398.040992366    ,440500.997606642    
서울특별시 강남구 논현동 173-21,"서울특별시 강남구 봉은사로11길 52, 지하1층 B101호 (논현동)",동양세탁소,202555.363909399    ,445195.170109726    
서울특별시 강남구 청담동 134-20,서울특별시 강남구 학동로101길 26 (청담동),백영세탁,205034.15838707     ,446675.932361885    
서울특별시 강남구 역삼동 655,서울특별시 강남구 언주로107길 29 (역삼동),현대세탁소,203192.184648475    ,445002.677044821    
서울특별시 관악구 신림동 1420-1,"서울특별시 관악구 남부순환로185길 33, 1층 (신림동)",대한민국 세탁소,193921.422461379    ,442661.192841366    
서울특별시 관악구 봉천동 1673-1,서울특별시 관악구 남부순환로231길 10 (봉천동),클린케이 운동화 이불 빨래방,196110.287317553    ,442007.526899035    
서울특별시 관악구 신림동 513-23,서울특별시 관악구 남부순환로153길 53 (신림동),백설사 세탁소,192443.972470596    ,442501.001143616    
서울특별시 관악구 봉천동 622-61,서울특별시 관악구 은천로 83-1 (봉천동),구두 운동화 빨래방,195030.712738534    ,442759.389334244    
서울특별시 강남구 일원동 628,"서울특별시 강남구 개포로128길 25, 지상1층 101호 (일원동)",서울세탁소,207361.819628706    ,443484.565552823    
서울특별시 관악구 봉천동 1522-2,"서울특별시 관악구 장군봉1길 20, 1층 (봉천동)",명동크리닝,194730.053726951    ,442179.162073432    
서울특별시 관악구 봉천동 872-37,"서울특별시 관악구 봉천로45길 12, 1층 (봉천동)",세탁앤빨래방,195463.738249912    ,442335.900488069    
서울특별시 관악구 봉천동 955-1,"서울특별시 관악구 봉천로23나길 24, 2층 (봉천동)",클린케어,194328.6099498      ,442744.269804274    
서울특별시 관악구 신림동 1484-25,"서울특별시 관악구 난곡로63길 38, 1층 (신림동)",프리미엄 세탁소,192186.232542052    ,442076.098824469    
서울특별시 강남구 논현동 234-13,서울특별시 강남구 봉은사로29길 9 (논현동),명품세탁,202980.386470668    ,445119.582414595    
