기관명,병원분류명,주소,병원경도,병원위도
서경한의원,한의원,"서울특별시 구로구 서해안로 2102, 솔보프라자 4층 401,402호 (항동)",126.82344595481136,37.4801889712131
서교외과의원,의원,"서울특별시 마포구 양화로 133, 4층 (서교동, 서교타워)",126.920982708821,37.55523107395
서교정형외과의원,의원,"서울특별시 마포구 월드컵로 80, 서교양경회관 5층 (서교동)",126.91044570472,37.5562034768287
서교치과의원,치과의원,"서울특별시 마포구 월드컵북로 43, 2층 (서교동)",126.917800837627,37.5580240653753
서교탑치과의원,치과의원,"서울특별시 마포구 양화로 133, 서교타워 2층 (서교동)",126.920982708821,37.55523107395
서남치과의원,치과의원,"서울특별시 양천구 신정이펜2로 20, 3층 (신정동, 서남프라자1)",126.832289289459,37.5127382500234
서내과의원,의원,서울특별시 관악구 남부순환로 1734 (봉천동),126.942772870325,37.4819856916434
서울가정의학과의원,의원,"서울특별시 중구 서소문로 138, 대한일보빌딩 201호 (태평로2가)",126.976301955674,37.5636533291181
서내과의원,의원,"서울특별시 동작구 서달로 150, 203호 (흑석동, 이랜드해가든)",126.962183786625,37.5066265781961
서내과의원,의원,"서울특별시 강남구 선릉로86길 17- , 3층 (대치동, 선릉 MT 빌딩)",127.051066236605,37.5035670052591
서대문구가좌보건지소,보건소,서울특별시 서대문구 수색로 100-55 (북가좌동),126.91013574343302,37.57436929991179
서대문구보건소,보건소,서울특별시 서대문구 연희로 242   (연희동),126.93628175148127,37.578671432548965
서대문봄정신건강의학과의원,의원,"서울특별시 서대문구 통일로 131, 공화당빌딩 2층 (충정로2가)",126.965860900154,37.5661512162168
서대문연세이비인후과의원,의원,"서울특별시 서대문구 통일로 131, 공화당빌딩 5층 (충정로2가)",126.965860900154,37.5661512162168
서대문우태하피부과의원,의원,"서울특별시 서대문구 응암로 64, 2,3층 (북가좌동)",126.910694183516,37.5787172005808
서대문정신보건센터,기타,서울특별시 서대문구 연희3동 165-2,126.93636331676149,37.57860660497981
서대문정형외과의원,의원,"서울특별시 서대문구 충정로 70, 웨스트게이트타워 2층 (미근동)",126.963771603317,37.5653076216967
서대용치과의원,치과의원,"서울특별시 광진구 용마산로 49, 3층 (중곡동, 서진빌딩)",127.087599595434,37.5579860343448
서덕한의원,한의원,서울특별시 구로구 디지털로31길 90 (구로동),126.89085829242832,37.48760918385188
서동수위드어스정신건강의학과의원,의원,"서울특별시 서초구 헌릉로 176, 서울영동농협종합시설 4층 403~405호 (내곡동)",127.059519830122,37.4566324607272
서래마을연세정형외과의원,의원,서울특별시 서초구 서래로 8  (반포동),126.998244725805,37.4956034945237
서래보스톤치과의원,치과의원,"서울특별시 서초구 서래로8길 1, 5층 (반포동)",126.998571815059,37.4987457593011
서래부부한의원,한의원,"서울특별시 서초구 서초대로53길 24, 2층 (서초동, 지앤지빌딩)",127.01456071382452,37.49636513224856
서울수치과의원,치과의원,서울특별시 도봉구 도봉로 885 (도봉동),127.04573004946332,37.6834361564513
서래선치과의원,치과의원,"서울특별시 서초구 서래로 48, 2층 (반포동)",126.998558347583,37.4992678021747
서래성형외과의원,의원,"서울특별시 서초구 반포대로 291, 원베일리 스퀘어 4층 413~414호 (반포동)",126.997871348709,37.498779266191
서래치과의원,치과의원,"서울특별시 서초구 서래로 39, 가송빌딩 3층 (반포동)",126.998214914885,37.4985482538591
서로사랑한의원,한의원,"서울특별시 강동구 양재대로128길 15, 자상빌딩 1층 (명일동)",127.1437481098038,37.5449232338141
서로재한의원,한의원,"서울특별시 강북구 수유로 83, 2층 (수유동)",127.02275763492484,37.63636482191115
서리풀동의보감한의원,한의원,"서울특별시 서초구 방배천로18길 32 (방배동, 방배코너스톤)",126.98445378670412,37.48258589551306
서리풀성모여성의원,의원,"서울특별시 서초구 방배로 98, 나우빌딩 3층 (방배동)",126.996881123714,37.4831447817279
서리풀성모정형외과의원,의원,"서울특별시 서초구 동작대로 120, 성산빌딩 6층 (방배동)",126.982708256783,37.4872512547438
서리풀치과의원,치과의원,"서울특별시 서초구 방배로 162, 2층 (방배동)",126.993693728534,37.4885489924103
서리풀한의원,한의원,"서울특별시 서초구 방배로 104, 2층 (방배동)",126.9965718738,37.483568067
서린연세치과의원,치과의원,"서울특별시 종로구 종로 14, 지하1층 (서린동)",126.97886194878,37.5698126628053
서린치과의원,치과의원,"서울특별시 중구 무교로 32, 효령빌딩 4층 401호 (무교동)",126.97956155404,37.5687660094097
서림한의원,한의원,"서울특별시 마포구 독막로 168, 4층 (창전동, 한도빌딩)",126.93223469562028,37.54724603436655
서명원치과의원,치과의원,"서울특별시 마포구 도화길 31-1, 3층 (도화동)",126.949356635462,37.5410415983081
서문한의원,한의원,"서울특별시 강남구 남부순환로 2738, 상일빌딩 303호 (도곡동)",127.04541733752204,37.485963277887485
서범석한의원,한의원,"서울특별시 광진구 능동로 376, 2층 (중곡동, 충연빌딩)",127.0827739573774,37.56270118792038
서부성모의원,의원,"서울특별시 은평구 불광로 60, 2층 201호 (불광동)",126.932156008786,37.6122935940935
서부성심의원,의원,"서울특별시 은평구 진흥로 91, 1층 (역촌동)",126.921877508479,37.6050206687204
서부치과의원,치과의원,서울특별시 은평구 은평로 133 (응암동),126.922591585689,37.6009323557961
서부한의원,한의원,서울특별시 은평구 응암로 331 (응암동),126.92210304383075,37.600838151161184
서상록한의원,한의원,"서울특별시 마포구 큰우물로 53, 301호 (염리동, 마포네이버타운)",126.9446317476039,37.54228979467671
서상우성형외과의원,의원,"서울특별시 강남구 압구정로28길 40, 신사동 더원 빌딩 4층 (신사동)",127.027463671663,37.5239973673887
서세웅내과의원,의원,"서울특별시 강남구 도산대로 110, 케이비엘 센터 401호 (논현동)",127.021019329669,37.5162788961317
서소아과의원,의원,서울특별시 광진구 뚝섬로 631-1 (자양동),127.079839705938,37.5320868240072
서승표정형외과의원,의원,"서울특별시 관악구 남부순환로 1574, 지하1~6층 (신림동)",126.925334478825,37.4834417192136
서아송피부과의원,의원,"서울특별시 서초구 강남대로39길 5, 202호,203호 (서초동, 서초두산위브)",127.032624415585,37.4861818528638
서아송피부과의원,의원,서울특별시 송파구 올림픽로 106 7층  (잠실동),127.082554280386,37.5113962270067
서영수치과의원,치과의원,"서울특별시 강북구 도봉로 191 (미아동, 상아빌딩)",127.026050410216,37.6257694478007
서영주치과의원,치과의원,서울특별시 중랑구 동일로 775 (중화동),127.079466740593,37.599688702066
서영탁내과의원,의원,"서울특별시 양천구 등촌로 188, 지하1층 제B01호, 제1층 제101호 (목동)",126.863053728176,37.5464047208659
서영택치과의원,치과의원,"서울특별시 노원구 월계로45길 21, 202호 (월계동, 롯데캐슬상가)",127.051276377642,37.6256184658306
서왕연치과의원,치과의원,"서울특별시 마포구 마포대로8길 9, 3층 (공덕동)",126.953940479241,37.5466236344247
서우정한의원,한의원,"서울특별시 성북구 종암로19길 16, 지상3층 (종암동)",127.033831006762,37.5984453444952
서울 복십자의원,의원,"서울특별시 관악구 남부순환로 1533, 1,2층 (신림동)",126.920904632407,37.4833099024156
서울0.1치과의원,치과의원,"서울특별시 송파구 백제고분로 488, 호련빌딩 2~6층 (방이동)",127.114678778212,37.5137790512105
서울21세기병원,병원,서울특별시 서초구 서초중앙로 39 (서초동),127.015712528164,37.4852789881319
서울21치과의원,치과의원,서울특별시 양천구 화곡로 105 (신월동),126.833600490747,37.5400681885507
서울36의원,의원,"서울특별시 강남구 테헤란로51길 23, 204호 (역삼동)",127.045747691089,37.5051902735793
서울41치과교정과치과의원,치과의원,"서울특별시 양천구 목동동로 293, 현대41타워 2층 208호 (목동)",126.875771989415,37.5281783139269
서울CL치과의원,치과의원,"서울특별시 관악구 봉천로 212, 5층 (신림동, 희성빌딩)",126.925060666631,37.4896370569469
서울H내과의원,의원,"서울특별시 강북구 도봉로 323, 용신빌딩 4층 401호 (수유동)",127.024202760308,37.6371279409738
서울H치과의원,치과의원,"서울특별시 노원구 상계로 32, 노원역 보미 더 클래스 오피스텔 2층 (상계동)",127.058734183791,37.6550293412945
서울J플란트치과의원,치과의원,"서울특별시 강북구 도봉로 178, 4층 (미아동)",127.02715643261,37.6247186476686
서울M치과의원,치과의원,"서울특별시 마포구 마포대로7길 11, 4층 (공덕동, 용진빌딩)",126.952062705681,37.5467947075333
서울광혜내과의원,의원,서울특별시 강남구 논현로 538  (역삼동),127.035576561541,37.5043691746251
서울ND(엔디)의원,의원,"서울특별시 강남구 선릉로 641, 3층 302, 303호 (논현동)",127.042287442465,37.5137539900082
서울경희밸런스한의원,한의원,"서울특별시 동작구 상도로 350, 2층 (상도동)",126.952503394274,37.4971179222486
서울N비뇨의학과의원,의원,"서울특별시 노원구 동일로 1380, 상계동 국민은행 6층 (상계동)",127.061655342952,37.6517379130228
서울S(에스)치과의원,치과의원,"서울특별시 송파구 올림픽로 119, 잠실파인애플상가 4층 23~24호 (잠실동)",127.084186279267,37.512084343246805
서울S비뇨기과의원,의원,"서울특별시 관악구 관악로 165, 7층 (봉천동)",126.952110453781,37.4800658308272
서울S치과의원,치과의원,"서울특별시 종로구 창경궁로 266, 3층 (혜화동)",127.000836566068,37.5847895280088
서울S치과의원,치과의원,"서울특별시 양천구 중앙로 264, 2층 (신정동)",126.853279287149,37.519981328417
서울S치과의원,치과의원,"서울특별시 강동구 동남로79길 26, 2,3층 (고덕동, 고덕아이파크)",127.153744243632,37.5591838811941
서울S치과의원,치과의원,"서울특별시 관악구 은천로 101, 3층 (봉천동)",126.946614041578,37.4870880981571
서울S플러스치과의원,치과의원,"서울특별시 성북구 아리랑로 3, 2층 (동소문동6가)",127.016174486678,37.5930241251186
서울S플러스치과의원,치과의원,서울특별시 송파구 올림픽로35길 10 파크리오B상가 406호  (신천동),127.113265160573,37.5203136784994
서울U비뇨의학과의원,의원,"서울특별시 서대문구 통일로 135, 충정빌딩 3층 (충정로2가)",126.965458383486,37.5664280652901
서울W(더블유)치과의원,치과의원,"서울특별시 송파구 석촌호수로 118, 6층 (잠실동)",127.090034819367,37.5074377854011
서울WE좋은내과의원,의원,"서울특별시 구로구 시흥대로 551, 광희빌딩 3층 (구로동)",126.900246298277,37.4825399425928
서울W내과의원,의원,"서울특별시 관악구 관악로 165 (봉천동, 양지빌딩)",126.952110453781,37.4800658308272
서울W정신건강의학과의원,의원,"서울특별시 금천구 가산디지털1로 181, 가산 더블유센터 214호 (가산동)",126.880393604209,37.4814249861909
서울e조은치과의원,치과의원,"서울특별시 중구 다산로 111, 4층 (신당동, 한미빌딩)",127.009842611921,37.5540158893844
서울e치과의원,치과의원,"서울특별시 구로구 천왕로 106, 골드프라자 301,302호 (오류동)",126.838559499205,37.4860407392631
서울가정의원,의원,"서울특별시 동작구 만양로 26, 206호 (상도동, 건영아파트상가)",126.949543551123,37.5076305303451
서울가정의원,의원,"서울특별시 양천구 월정로50길 10, 2층 (신월동,신층상가)",126.831053940358,37.5416715041993
서울소통의원,의원,"서울특별시 중구 남대문로 117, 6층 (다동, 동아빌딩)",126.98230582300236,37.56778526832719
서울가정의원,의원,"서울특별시 중구 퇴계로86길 11, 2층 (신당동)",127.019859600329,37.5650266149024
서울가정의원,의원,"서울특별시 서대문구 증가로20가길 89, 2층 (북가좌동, 양지빌딩)",126.919458749932,37.5824313646713
서울가정의원,의원,"서울특별시 광진구 아차산로29길 51, 2층 (화양동)",127.069089678139,37.5431327468547
서울가정의학과의원,의원,"서울특별시 종로구 통일로12길 23, 308호 (무악동, 무악현대아상가)",126.960148752178,37.5740826001873
서울가정의학과의원,의원,서울특별시 성동구 독서당로 384 (응봉동),127.031101472181,37.549909958908
서울가정의학과의원,의원,서울특별시 강북구 솔샘로 243 (미아동),127.019672715399,37.6200409447736
서울가정의학과의원,의원,"서울특별시 마포구 포은로 68, 2층 (망원동)",126.906319543208,37.5532574372969
서울가정의학과의원,의원,"서울특별시 강동구 양재대로 1466 , 광동빌딩 301호  (길동)",127.139869723538,37.5367597031589
서울가정의학과의원,의원,"서울특별시 중구 서소문로 138, 대한일보빌딩 201호 (태평로2가)",126.976301955674,37.5636533291181
서울가정의학과의원,의원,"서울특별시 서대문구 세검정로1길 93, 상가A동 207호 (홍은동, 벽산아파트)",126.94569176914,37.5959199688468
서울가정의학과의원,의원,"서울특별시 관악구 구암길 106, 205호 (봉천동, 관악드림타운분산상가)",126.948664640266,37.491279413488
서울가정의학과의원,의원,"서울특별시 구로구 디지털로31길 90   (구로동, 삼성래미안아파트)",126.892053534527,37.4887303243884
서울가정의학과의원,의원,"서울특별시 강서구 가로공원로76길 56, 2층 (화곡동)",126.83780349075084,37.53452026971559
서울가정의학과의원,의원,"서울특별시 성북구 종암로27길 13, 302호 (종암동, 도원프라자)",127.031433476759,37.6026436329891
화이트의원,의원,"서울특별시 광진구 천호대로 659, 2층 (구의동)",127.089928064798,37.5523039456894
서울마디신경외과의원,의원,"서울특별시 서초구 신반포로33길 27, 파스텔프라자 304호 (잠원동)",127.010044199688,37.5103682208246
서울감동치과의원,치과의원,"서울특별시 중랑구 면목로 334-1, 배스킨라빈스 2층 (면목동)",127.088786432659,37.5818775569905
서울나란이치과의원,치과의원,"서울특별시 광진구 아차산로 237, 402호 (화양동, 삼진빌딩)",127.069747255704,37.5404985583829
서울강남재활의학과의원,의원,"서울특별시 강남구 선릉로 227, 102호 (도곡동)",127.052736077626,37.4958391534271
서울강민신경과의원,의원,"서울특별시 강서구 강서로 323, 2층 (내발산동)",126.836553620481,37.5546704615225
서울강안과의원,의원,"서울특별시 송파구 오금로 505 (거여동, 201호)",127.144848887595,37.49321290704
서울강한신경외과의원,의원,"서울특별시 금천구 시흥대로 202, 대의빌딩 2층 (시흥동)",126.90533693377736,37.45899388479089
서울개구장이치과의원,치과의원,"서울특별시 광진구 광나루로 614, 5층 (구의동, 만택빌딩)",127.09583385236,37.5407914746361
서울갤러리치과의원,치과의원,"서울특별시 중랑구 상봉로 39, MS빌딩 2층 (면목동)",127.093436153362,37.5894355494869
서울건강내과의원,의원,"서울특별시 광진구 자양로15길 51-1, 진덕빌딩 2층 (자양동)",127.080749556055,37.5351245601417
서울건우정형외과의원,의원,"서울특별시 강동구 고덕로 429, 2,3층 (강일동)",127.173495116432,37.5574860634693
화이트이(e)치과의원,치과의원,"서울특별시 서초구 강남대로 337, 337 7층 (서초동)",127.029498295522,37.4930974581576
서울건우정형외과의원,의원,"서울특별시 노원구 공릉로46길 3, 3층 301호 (공릉동, 공릉동평화타운)",127.079141072247,37.6271656479512
서울건치과의원,치과의원,"서울특별시 강동구 성내로 19, 3층 302호 (성내동)",127.122830787843,37.5303607386477
서울건탑재활의학과의원,의원,"서울특별시 양천구 등촌로 30, 지하1,1,2층 (목동)",126.864091469555,37.5327150535023
서울경희365의원,의원,"서울특별시 양천구 목동동로 293, 현대41타워 2층 204호 (목동)",126.875771989415,37.5281783139269
서울경희365한의원,한의원,"서울특별시 양천구 목동동로 293, 현대41타워 2층 204호 (목동)",126.875771989415,37.5281783139269
서울경희밸런스한의원,한의원,"서울특별시 동작구 상도로 350, 2층 (상도동)",126.95250418649836,37.49711693146714
서울경희통합의원,의원,"서울특별시 성북구 동소문로 40, 2, 3층 (동소문동3가)",127.010464664488,37.5900682539204
서울경희한의원,한의원,"서울특별시 광진구 아차산로 532, 3층 (광장동, 진넥스크리닉센터)",127.10050296877824,37.54234379932077
서울경희한의원,한의원,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 3078호 (둔촌동)",127.137046059861,37.5274758605763
서울경희한의원,한의원,"서울특별시 도봉구 해등로 255, 201호 (쌍문동, 에벤에셀)",127.02824415295343,37.65749700610435
서울경희한의원,한의원,서울특별시 동대문구 전농로 102 1층  (답십리동),127.0579546384791,37.574021668089856
서울경희한의원,한의원,"서울특별시 영등포구 국제금융로 78, 홍우빌딩 309호 (여의도동)",126.931298156696,37.5208724804701
서울경희한의원,한의원,"서울특별시 금천구 가산디지털1로 5, 대륭테크노타운 20차 1층 101, 102, 104호 (가산동)",126.886718830722,37.4667454838323
서울경희한의원,한의원,"서울특별시 강서구 등촌로5길 5, 2층 202호 (화곡동)",126.86327283206676,37.53325326721337
서울경희한의원,한의원,서울특별시 마포구 독막로 2 (합정동),126.9136386500244,37.5484952960008
서울경희한의원,한의원,"서울특별시 성북구 동소문로 40, 2, 3층 (동소문동3가)",127.0103169145369,37.590059561645056
서울고든병원,병원,"서울특별시 강서구 양천로 600, 파인블루빌딩 지하1층,2,7,8층 ,9,10호 (등촌동)",126.864673727749,37.5554767520191
서울고마운정형외과의원,의원,"서울특별시 영등포구 국제금융로 39, 109호 (여의도동)",126.929338616058,37.5242915298626
서울고마운치과의원,치과의원,"서울특별시 도봉구 도당로 2, 3층 (쌍문동)",127.035289665973,37.6584179980264
서울고수정형외과의원,의원,"서울특별시 중랑구 면목로 403, 4,5,6,7층 (면목동)",127.087472680806,37.5878556344312
서울고운누리치과교정과치과의원,치과의원,"서울특별시 은평구 연서로 214, 3층 (대조동)",126.919952107029,37.6174450963706
서울고운이치과의원,치과의원,"서울특별시 영등포구 신길로 150-1, 3, 4층 (신길동)",126.911097565566,37.5055137363132
서울고운이치과의원,치과의원,"서울특별시 서초구 고무래로 22, 쌍동빌딩 서관, 3층 일부 (반포동)",127.010757906306,37.5025732021787
서울고운치과의원,치과의원,"서울특별시 성북구 보문로 163, 지상6층 (삼선동5가, 동우빌딩)",127.016362788025,37.5888842201906
서울고치과의원,치과의원,"서울특별시 동작구 서달로 166, 2층 (흑석동, 우리은행흑석동지점)",126.962881274043,37.5077644083105
서울골든치과의원,치과의원,"서울특별시 강서구 강서로 53, 형제빌딩 2층 (화곡동)",126.845921597366,37.5324902906834
서울공감치과의원,치과의원,"서울특별시 중랑구 면목로 430, 5층 (면목동)",127.087276793714,37.5902691772246
서울공감치과의원,치과의원,"서울특별시 성동구 장터길 49-1, 지상2층 (금호동3가)",127.021513825626,37.5484404039218
서울공감치과의원,치과의원,"서울특별시 은평구 통일로 750, 경일빌딩 3층 일부호 (불광동)",126.928663502355,37.6123341513595
서울공감치과의원,치과의원,서울특별시 강북구 도봉로 295 (수유동),127.022926133447,37.6349324947858
서울공릉재활의학과의원,의원,"서울특별시 노원구 동일로 1028, 한의학명가 2층 (공릉동)",127.074553254359,37.622050850285
서울구강내과치과의원,치과의원,"서울특별시 마포구 마포대로 68, 4층 411호 (도화동, 마포아크로타워)",126.948897374412,37.5413421541668
서울구로디지털의원,의원,"서울특별시 구로구 디지털로27가길 17, 오닉스 지식산업센터 201~208호 (구로동)",126.892334533434,37.4843875431716
서울다나의원,의원,"서울특별시 은평구 연서로 30, 2층 (역촌동)",126.916211724006,37.6017606041836
서울굿닥터치과의원,치과의원,"서울특별시 강동구 올림픽로 782, 501타워 3층 2호 (암사동)",127.128126213246,37.5508657313861
서울굿모닝내과의원,의원,"서울특별시 광진구 뚝섬로 595, 2층 (자양동)",127.076200292098,37.5332088120956
서울굿모닝내과의원,의원,"서울특별시 중랑구 면목로 418, 2층 (면목동)",127.087628742548,37.5892429567325
서울굿모닝치과의원,치과의원,"서울특별시 영등포구 국회대로70길 22, 505호 (여의도동, 금강빌딩)",126.920622646202,37.528604315304
서울굿모닝치과의원,치과의원,"서울특별시 중랑구 면목로 414, 2층 (면목동)",127.087677745544,37.588933609712
서울굿슬립정신건강의학과의원,의원,"서울특별시 금천구 디지털로9길 46, 이앤씨드림타워7차 2층 201호 (가산동)",126.887100662443,37.4800588086696
서울굿타임치과의원,치과의원,"서울특별시 강북구 도봉로 197, 2층층 (미아동)",127.025843511058,37.6262791815415
서울권앤김내과의원,의원,"서울특별시 송파구 석촌호수로 61, 3층 308호 (잠실동, 트리지움상가)",127.086211355223,37.5107020036631
서울권치과의원,치과의원,"서울특별시 마포구 월드컵로13길 37, 2층 (망원동)",126.908136938697,37.5553793628875
서울권치과의원,치과의원,"서울특별시 송파구 오금로 420, 유니팜코리아 3층 (가락동)",127.136277101616,37.4969894018022
서울귀감이비인후과의원,의원,"서울특별시 강남구 도산대로 326, 대동타워 6층 (논현동)",127.03774745119,37.5223519106434
서울귀한이비인후과의원,의원,"서울특별시 종로구 새문안로3길 15, 동원빌딩 3층 (당주동)",126.972300686793,37.5717056482532
서울귀한이치과병원,치과병원,"서울특별시 서초구 잠원로 24, 403,404호 (반포동, 반포자이프라자)",127.009871399,37.507116419000006
서울그랜드치과의원,치과의원,"서울특별시 영등포구 양평로 64, 2층 (당산동6가, 한경빌딩)",126.899965832636,37.5351397125293
서울그레이스피부과의원,의원,"서울특별시 강남구 도산대로 427, 파모소빌딩 9층 (청담동)",127.042558928333,37.523948653363
서울그린정형외과의원,의원,"서울특별시 강동구 천호대로 1099, 정산타워빌딩 2층 (천호동)",127.1341185836,37.5357610390815
서울그린치과의원,치과의원,"서울특별시 양천구 은행정로 5, 4층 401,402호 (신정동)",126.859571734011,37.5201952169014
서울글로우안과의원,의원,"서울특별시 노원구 노해로 507, 와우쇼핑몰 3층 (상계동)",127.063889081054,37.6554272387774
서울대치탑의원,의원,"서울특별시 강남구 남부순환로 2936, 304호 (대치동)",127.06191661451,37.4933489108525
서울금플란트치과의원,치과의원,"서울특별시 은평구 서오릉로 151, 3층 (구산동)",126.915938693284,37.6117240930274
서울기쁨치과의원,치과의원,"서울특별시 동대문구 전농로 36, 답십리포레스트스퀘어 3층 301호 (답십리동)",127.057406070901,37.5680105003259
서울기운찬정형외과의원,의원,"서울특별시 송파구 석촌호수로 76, 2층 (잠실동)",127.085828851348,37.5095338598213
서울길치과의원,치과의원,서울특별시 강동구 양재대로 1477 (길동),127.139680280513,37.537770398582
서울김내과의원,의원,"서울특별시 서초구 논현로 63, 한덕빌딩 1층 (양재동)",127.04604996452,37.4758452428793
휴엘재활의학과의원,의원,"서울특별시 영등포구 국회대로70길 12, 대산빌딩 2층 (여의도동)",126.9198725529,37.5293662362147
서울김내과의원,의원,"서울특별시 동작구 장승배기로 34, 대한카센타 4층 (상도동)",126.941562079427,37.5011509657145
서울김안과의원,의원,"서울특별시 성북구 길음로 11, 근린생활시설동 지하1층 B35,B36,B37,B40호 (길음동, 길음역롯데캐슬트윈골드아파트)",127.023437392228,37.603785604914
서울김정아소아청소년과의원,의원,"서울특별시 관악구 관악로 234 , 2층 204호  (봉천동)",126.956299965025,37.4849602023242
서울김진철치과의원,치과의원,"서울특별시 마포구 월드컵북로54길 25, 상암DMC푸르지오시티, S-City 2층 201, 202호 (상암동)",126.888984720113,37.5820926424763
서울나란이치과교정과치과의원,치과의원,"서울특별시 광진구 능동로 172, 빌리브 인테라스 210~213호 (화양동)",127.073985418983,37.5459839659666
서울나란이치과교정과치과의원,치과의원,"서울특별시 관악구 남부순환로 1801, 3층 (봉천동)",126.950381855439,37.481822085014
서울나무치과의원,치과의원,"서울특별시 은평구 진관2로 67, 252동 상가 B102호 (진관동)",126.92323609983,37.6343737542102
서울나무치과의원,치과의원,"서울특별시 송파구 올림픽로35가길 10, 2층 (신천동, 잠실 더샵스타파크)",127.102633008407,37.516940130045
서울나무치과의원,치과의원,"서울특별시 강남구 선릉로90길 10, 샹제리제센터 제B동 지2(제지하)층 제BB202호 (대치동)",127.050234966705,37.5038721718354
서울나솔마취통증의학과의원,의원,"서울특별시 성동구 독서당로40길 39, 옥수 어울림 109,110호 (옥수동)",127.017974967673,37.5417089096844
서울외과의원,의원,"서울특별시 서초구 고무래로 32, 5층 (반포동, 반포메딕스)",127.01189290951146,37.502423790009786
서울나아가는정신건강의학과의원,의원,"서울특별시 성동구 아차산로 49, 서울숲 코오롱디지털타워 Ⅲ 2층 204호 (성수동1가)",127.050037317792,37.5467876194278
서울더좋은치과의원,치과의원,"서울특별시 송파구 마천로 264, 흥일빌딩 2층 (거여동)",127.146149512256,37.4980805219712
서울나은병원,병원,서울특별시 동대문구 왕산로 137 (제기동),127.038731404679,37.5785692943084
서울남정치과의원,치과의원,"서울특별시 종로구 창경궁로 243, 2층 (명륜2가)",126.998999964391,37.5835253431045
서울남치과의원,치과의원,"서울특별시 동대문구 장한로25길 2, 8층 (장안동)",127.071122094113,37.5718765929284
서울남치과의원,치과의원,"서울특별시 광진구 면목로 120, 2층 (중곡동)",127.080499547929,37.5640957006959
서울내곡치과의원,치과의원,"서울특별시 서초구 헌릉로8길 9-8, 302호 303호 (내곡동, 내곡플라자)",127.059975815825,37.4566898049032
서울내과의원,의원,서울특별시 도봉구 도봉로 488 (창동),127.035265943337,37.6489950789907
서울내과의원,의원,"서울특별시 중랑구 공릉로2길 8-4, 2층 203~206호 (묵동, 칼튼테라스)",127.078245490703,37.6118425179795
서울우리비뇨기과의원,의원,"서울특별시 송파구 송파대로 167, A동 309호 (문정동, 문정역테라타워)",127.12083270243367,37.48452578576352
서울내과의원,의원,"서울특별시 광진구 광나루로 351 , 서흥빌딩 2층  (군자동)",127.068987734507,37.5484223911201
서울내과의원,의원,"서울특별시 중구 청구로 70 , 5층  (신당동)",127.014615215671,37.5601246979857
서울내과의원,의원,서울특별시 강서구 양천로 73 (방화동),126.811826043779,37.5737251867757
서울아이성형외과의원,의원,"서울특별시 강남구 강남대로 468, 충림빌딩 12층 (역삼동)",127.025144947963,37.5041550738018
서울내과의원,의원,"서울특별시 구로구 가마산로 268, 대림역와이즈플레이스 2층 (구로동)",126.890318882617,37.4956164739157
서울내과의원,의원,"서울특별시 강남구 역삼로77길 23, 4,5층 (대치동)",127.055935727133,37.503967639381
서울내외의원,의원,서울특별시 광진구 구의강변로 99 (구의동),127.09383412988,37.5395258245316
서울넘버원내과의원,의원,"서울특별시 도봉구 마들로13길 61, 씨드큐브 창동 5층 501-2호 (창동)",127.049926290286,37.6545399298261
서울시청부속한의원,의원,"서울특별시 중구 덕수궁길 15, 1층 (서소문동, 서울시청 서소문청사2동)",126.9756149637474,37.56455490632751
서울넘버원정형외과의원,의원,"서울특별시 강북구 삼양로 190, 백운M빌딩 2~4층 (미아동)",127.020900910892,37.6208354948612
서울넘버원치과의원,치과의원,"서울특별시 광진구 아차산로 402, 이스트폴판매시설(북측) 지2층 16호 (자양동)",127.087852468702,37.5366104651759
서울노마취통증의학과의원,의원,"서울특별시 관악구 남부순환로 1619, 영일빌딩 5층 (신림동)",126.930498613031,37.4846406881735
서울아랑치과의원,치과의원,"서울특별시 중구 퇴계로 235, A동 208호 (충무로4가, 남산 센트럴 자이)",126.99782686628636,37.5625139447558
서울노보스병원,병원,서울특별시 도봉구 도봉로 755(도봉동),127.043634544572,37.6719302785383
서울녹번치과의원,치과의원,"서울특별시 은평구 통일로 610, 303,304,305,306호 (녹번동, 힐스테이트 녹번)",126.935947829509,37.6019824456298
서울누가치과의원,치과의원,"서울특별시 관악구 관악로 230, 3층 (봉천동)",126.956007723874,37.4848972935883
서울눈에빛안과의원,의원,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 104동 401호 (신도림동)",126.887986372819,37.5096619486431
서울뉴본치과의원,치과의원,"서울특별시 동대문구 사가정로 229, 2층 (장안동)",127.070553264702,37.5789468572164
서울뉴스마일치과의원,치과의원,"서울특별시 동작구 여의대방로10길 38, 지층 2호 (신대방동, 보라매롯데낙천대아파트상가)",126.912566500917,37.4954099627716
서울뉴욕치과의원,치과의원,"서울특별시 강북구 도봉로 213, 하당빌딩 5층 (미아동)",127.025262715454,37.6276013250761
서울뉴젠비뇨기과의원,의원,"서울특별시 강남구 테헤란로 514, 11층 (대치동, 삼흥2빌딩)",127.059755460388,37.5074267999126
서울뉴치과의원,치과의원,"서울특별시 성북구 길음로 2, 지상3층 (길음동)",127.024677289139,37.6043516245034
서울늘봄메디칼내과의원,의원,"서울특별시 구로구 구로중앙로 217, 이안과빌딩 3층 (구로동)",126.876608559959,37.504982957633
서울니어치과의원,치과의원,"서울특별시 서초구 강남대로 621, 잠원동 K-TOWER 14층 (잠원동)",127.018788592522,37.5171318016078
